label	entity_id	ssid
2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	http://purl.obolibrary.org/obo/GO_0046537	18631
positive regulation of photoreceptor cell differentiation	http://purl.obolibrary.org/obo/GO_0046534	31770
detection of chemical stimulus involved in sensory perception of umami taste	http://purl.obolibrary.org/obo/GO_0046535	223
2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	http://purl.obolibrary.org/obo/GO_0046538	11343
negative regulation of photoreceptor cell differentiation	http://purl.obolibrary.org/obo/GO_0046533	43338
regulation of photoreceptor cell differentiation	http://purl.obolibrary.org/obo/GO_0046532	13773
envenomation resulting in modulation of sensory perception of pain in another organism	http://purl.obolibrary.org/obo/GO_0044742	4407
envenomation resulting in negative regulation of sensory perception of pain in another organism	http://purl.obolibrary.org/obo/GO_0044741	28505
protein transmembrane import into intracellular organelle	http://purl.obolibrary.org/obo/GO_0044743	12458
pre-miRNA 3'-end processing	http://purl.obolibrary.org/obo/GO_0044747	40729
negative regulation of sensory perception of pain in another organism	http://purl.obolibrary.org/obo/GO_0044740	33914
3'-5'-exoribonuclease activity involved in mature miRNA 3'-end processing	http://purl.obolibrary.org/obo/GO_0044748	26115
meiotic telomere tethering at nuclear periphery	http://purl.obolibrary.org/obo/GO_0044821	18028
retroviral integrase activity	http://purl.obolibrary.org/obo/GO_0044823	37395
mitotic telomere tethering at nuclear periphery	http://purl.obolibrary.org/obo/GO_0044820	42513
positive regulation by host of viral genome replication	http://purl.obolibrary.org/obo/GO_0044829	29393
viral genome integration into host DNA	http://purl.obolibrary.org/obo/GO_0044826	4965
negative regulation by host of viral genome replication	http://purl.obolibrary.org/obo/GO_0044828	7741
modulation by host of viral genome replication	http://purl.obolibrary.org/obo/GO_0044827	33713
retroviral 3' processing activity	http://purl.obolibrary.org/obo/GO_0044824	21858
inner ear receptor cell fate commitment	http://purl.obolibrary.org/obo/GO_0060120	11879
positive regulation of growth hormone secretion	http://purl.obolibrary.org/obo/GO_0060124	26403
somatotropin secreting cell differentiation	http://purl.obolibrary.org/obo/GO_0060126	4855
prolactin secreting cell differentiation	http://purl.obolibrary.org/obo/GO_0060127	29714
thyroid-stimulating hormone-secreting cell differentiation	http://purl.obolibrary.org/obo/GO_0060129	16861
vestibular receptor cell stereocilium organization	http://purl.obolibrary.org/obo/GO_0060121	36965
negative regulation of growth hormone secretion	http://purl.obolibrary.org/obo/GO_0060125	30825
inner ear receptor cell stereocilium organization	http://purl.obolibrary.org/obo/GO_0060122	9900
corticotropin hormone secreting cell differentiation	http://purl.obolibrary.org/obo/GO_0060128	26470
regulation of growth hormone secretion	http://purl.obolibrary.org/obo/GO_0060123	11642
choline monooxygenase activity (NADP-dependent)	http://purl.obolibrary.org/obo/GO_0102280	17053
beta-amyrin 11-oxidase activity	http://purl.obolibrary.org/obo/GO_0102289	32487
formylaminopyrimidine deformylase activity	http://purl.obolibrary.org/obo/GO_0102281	29565
ornithine N-delta-acetyltransferase activity	http://purl.obolibrary.org/obo/GO_0102286	39301
1-deoxy-11-oxopentalenate oxygenase activity	http://purl.obolibrary.org/obo/GO_0102285	7498
4-coumaroylhexanoylmethane synthase activity	http://purl.obolibrary.org/obo/GO_0102287	18992
transcription initiation at RNA polymerase II promoter	http://purl.obolibrary.org/obo/GO_0006367	9280
transcription by RNA polymerase II	http://purl.obolibrary.org/obo/GO_0006366	13287
transcription by RNA polymerase I	http://purl.obolibrary.org/obo/GO_0006360	36341
rRNA processing	http://purl.obolibrary.org/obo/GO_0006364	14843
termination of RNA polymerase II transcription	http://purl.obolibrary.org/obo/GO_0006369	1393
transcription elongation by RNA polymerase I	http://purl.obolibrary.org/obo/GO_0006362	28003
termination of RNA polymerase I transcription	http://purl.obolibrary.org/obo/GO_0006363	44384
transcription initiation at RNA polymerase I promoter	http://purl.obolibrary.org/obo/GO_0006361	8287
transcription elongation by RNA polymerase II	http://purl.obolibrary.org/obo/GO_0006368	14559
3-ketoglucose-reductase activity	http://purl.obolibrary.org/obo/GO_0048258	35680
lauric acid metabolic process	http://purl.obolibrary.org/obo/GO_0048252	13858
elastic fiber assembly	http://purl.obolibrary.org/obo/GO_0048251	19273
flap endonuclease activity	http://purl.obolibrary.org/obo/GO_0048256	22115
mRNA stabilization	http://purl.obolibrary.org/obo/GO_0048255	27528
iron import into the mitochondrion	http://purl.obolibrary.org/obo/GO_0048250	11854
regulation of receptor-mediated endocytosis	http://purl.obolibrary.org/obo/GO_0048259	22873
3'-flap endonuclease activity	http://purl.obolibrary.org/obo/GO_0048257	18095
snoRNA localization	http://purl.obolibrary.org/obo/GO_0048254	37471
HLA-A specific inhibitory MHC class I receptor activity	http://purl.obolibrary.org/obo/GO_0030107	39524
natural killer cell activation	http://purl.obolibrary.org/obo/GO_0030101	39202
regulation of endocytosis	http://purl.obolibrary.org/obo/GO_0030100	1212
HLA-B specific inhibitory MHC class I receptor activity	http://purl.obolibrary.org/obo/GO_0030109	44331
vasopressin secretion	http://purl.obolibrary.org/obo/GO_0030103	44158
HLA-A specific activating MHC class I receptor activity	http://purl.obolibrary.org/obo/GO_0030108	29979
G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007186	35638
adenylate cyclase-activating G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007189	28170
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	http://purl.obolibrary.org/obo/GO_0007187	37769
transmembrane receptor protein tyrosine phosphatase signaling pathway	http://purl.obolibrary.org/obo/GO_0007185	6363
transforming growth factor beta receptor complex assembly	http://purl.obolibrary.org/obo/GO_0007181	28231
adenylate cyclase-modulating G protein-coupled receptor signaling pathway	http://purl.obolibrary.org/obo/GO_0007188	43808
regulation of translational elongation	http://purl.obolibrary.org/obo/GO_0006448	2210
regulation of translational initiation	http://purl.obolibrary.org/obo/GO_0006446	25998
regulation of translational initiation by iron	http://purl.obolibrary.org/obo/GO_0006447	32480
regulation of translational termination	http://purl.obolibrary.org/obo/GO_0006449	17533
steroid dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0016229	16711
iron-sulfur cluster assembly	http://purl.obolibrary.org/obo/GO_0016226	3636
beta-alanine-pyruvate transaminase activity	http://purl.obolibrary.org/obo/GO_0016223	10291
atrial cardiac muscle tissue development	http://purl.obolibrary.org/obo/GO_0003228	40245
left ventricular compact myocardium morphogenesis	http://purl.obolibrary.org/obo/GO_0003224	17279
right ventricular cardiac muscle tissue morphogenesis	http://purl.obolibrary.org/obo/GO_0003221	42585
ventricular compact myocardium morphogenesis	http://purl.obolibrary.org/obo/GO_0003223	2905
ventricular trabecula myocardium morphogenesis	http://purl.obolibrary.org/obo/GO_0003222	37583
right ventricular compact myocardium morphogenesis	http://purl.obolibrary.org/obo/GO_0003226	1765
left ventricular trabecular myocardium morphogenesis	http://purl.obolibrary.org/obo/GO_0003225	16803
left ventricular cardiac muscle tissue morphogenesis	http://purl.obolibrary.org/obo/GO_0003220	4522
ventricular cardiac muscle tissue development	http://purl.obolibrary.org/obo/GO_0003229	13179
right ventricular trabecular myocardium morphogenesis	http://purl.obolibrary.org/obo/GO_0003227	31597
symbiont-mediated suppression of host complement activation by recruitment of complement control protein	http://purl.obolibrary.org/obo/GO_0141117	18269
nitric oxide dioxygenase activity, heme protein as donor	http://purl.obolibrary.org/obo/GO_0141118	12606
chromosomal DNA methylation maintenance following DNA replication	http://purl.obolibrary.org/obo/GO_0141119	4423
transporter inhibitor activity	http://purl.obolibrary.org/obo/GO_0141110	35005
positive regulation of cGAS/STING signaling pathway	http://purl.obolibrary.org/obo/GO_0141111	39537
broken chromosome clustering	http://purl.obolibrary.org/obo/GO_0141112	28094
symbiont-mediated suppression of host complement activation by inactivation of complement proteins	http://purl.obolibrary.org/obo/GO_0141115	9546
symbiont-mediated suppression of host complement activation by complement sequestering	http://purl.obolibrary.org/obo/GO_0141116	35495
negative regulation of Wnt signaling pathway, planar cell polarity pathway	http://purl.obolibrary.org/obo/GO_0141113	5359
ER-nucleus signaling pathway	http://purl.obolibrary.org/obo/GO_0006984	22042
response to lipid hydroperoxide	http://purl.obolibrary.org/obo/GO_0006982	11132
ER overload response	http://purl.obolibrary.org/obo/GO_0006983	29117
response to unfolded protein	http://purl.obolibrary.org/obo/GO_0006986	23920
copper ion transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005375	34733
water transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005372	23161
tricarboxylate secondary active transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_0005371	25756
lens placode formation involved in camera-type eye formation	http://purl.obolibrary.org/obo/GO_0046619	24672
drug export	http://purl.obolibrary.org/obo/GO_0046618	17838
transmembrane receptor protein tyrosine kinase adaptor activity	http://purl.obolibrary.org/obo/GO_0005068	31376
keratinocyte apoptotic process	http://purl.obolibrary.org/obo/GO_0097283	26806
histamine secretion mediated by immunoglobulin	http://purl.obolibrary.org/obo/GO_0097280	40261
immune complex formation	http://purl.obolibrary.org/obo/GO_0097281	32986
7-cyano-7-deazaguanine biosynthetic process	http://purl.obolibrary.org/obo/GO_0097288	27060
hepatocyte apoptotic process	http://purl.obolibrary.org/obo/GO_0097284	32481
7-cyano-7-deazaguanine metabolic process	http://purl.obolibrary.org/obo/GO_0097287	6950
immunoglobulin-mediated neutralization	http://purl.obolibrary.org/obo/GO_0097282	22153
alpha-ribazole metabolic process	http://purl.obolibrary.org/obo/GO_0097289	1657
L-propargylglycine biosynthetic process	http://purl.obolibrary.org/obo/GO_0062143	8257
L-beta-ethynylserine biosynthetic process	http://purl.obolibrary.org/obo/GO_0062142	27618
detection of stimulus involved in sensory perception of pain	http://purl.obolibrary.org/obo/GO_0062149	8414
L-propargylglycine synthase activity	http://purl.obolibrary.org/obo/GO_0062144	35144
L-lysine 4-chlorinase activity	http://purl.obolibrary.org/obo/GO_0062147	12727
L-propargylglycine--L-glutamate ligase activity	http://purl.obolibrary.org/obo/GO_0062145	3049
L-gamma-glutamyl-L-propargylglycine hydroxylase activity	http://purl.obolibrary.org/obo/GO_0062148	35292
4-chloro-allylglycine synthase activity	http://purl.obolibrary.org/obo/GO_0062146	10089
arabinan catabolic process	http://purl.obolibrary.org/obo/GO_0031222	14889
auditory behavior	http://purl.obolibrary.org/obo/GO_0031223	28944
arabinan metabolic process	http://purl.obolibrary.org/obo/GO_0031221	43784
maltodextrin phosphorylase activity	http://purl.obolibrary.org/obo/GO_0031220	43385
negative regulation of cellular response to oxidative stress	http://purl.obolibrary.org/obo/GO_1900408	17138
positive regulation of cellular response to oxidative stress	http://purl.obolibrary.org/obo/GO_1900409	9660
regulation of cellular response to oxidative stress	http://purl.obolibrary.org/obo/GO_1900407	34583
septum digestion after cytokinesis	http://purl.obolibrary.org/obo/GO_0000920	4227
septin ring assembly	http://purl.obolibrary.org/obo/GO_0000921	33982
regulation of establishment of protein localization	http://purl.obolibrary.org/obo/GO_0070201	34390
protein homotrimerization	http://purl.obolibrary.org/obo/GO_0070207	25086
2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase activity	http://purl.obolibrary.org/obo/GO_0070205	5711
protein trimerization	http://purl.obolibrary.org/obo/GO_0070206	20972
regulation of establishment of protein localization to chromosome	http://purl.obolibrary.org/obo/GO_0070202	5020
2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity	http://purl.obolibrary.org/obo/GO_0070204	2650
regulation of establishment of protein localization to telomere	http://purl.obolibrary.org/obo/GO_0070203	24447
establishment of protein localization to telomere	http://purl.obolibrary.org/obo/GO_0070200	39254
protein heterotrimerization	http://purl.obolibrary.org/obo/GO_0070208	20757
5'-adenylyl sulfate transmembrane transport	http://purl.obolibrary.org/obo/GO_1902558	28033
lymphoid lineage cell migration into thymus involved in thymus epithelium morphogenesis	http://purl.obolibrary.org/obo/GO_1902550	2758
regulation of catalase activity	http://purl.obolibrary.org/obo/GO_1902551	5801
5'-adenylyl sulfate transmembrane transporter activity	http://purl.obolibrary.org/obo/GO_1902557	8061
3'-phospho-5'-adenylyl sulfate transmembrane transport	http://purl.obolibrary.org/obo/GO_1902559	19088
negative regulation of catalase activity	http://purl.obolibrary.org/obo/GO_1902552	43862
positive regulation of catalase activity	http://purl.obolibrary.org/obo/GO_1902553	32451
cellular response to disaccharide stimulus	http://purl.obolibrary.org/obo/GO_0071324	12490
cellular response to mannitol stimulus	http://purl.obolibrary.org/obo/GO_0071325	39947
cellular response to trehalose stimulus	http://purl.obolibrary.org/obo/GO_0071327	5558
cellular response to cGMP	http://purl.obolibrary.org/obo/GO_0071321	17813
cellular response to maltose stimulus	http://purl.obolibrary.org/obo/GO_0071328	8500
cellular response to carbohydrate stimulus	http://purl.obolibrary.org/obo/GO_0071322	28633
cellular response to cAMP	http://purl.obolibrary.org/obo/GO_0071320	33073
cellular response to monosaccharide stimulus	http://purl.obolibrary.org/obo/GO_0071326	37451
cellular response to chitin	http://purl.obolibrary.org/obo/GO_0071323	8355
cellular response to sucrose stimulus	http://purl.obolibrary.org/obo/GO_0071329	27668
fumiquinazoline C biosynthetic process	http://purl.obolibrary.org/obo/GO_1900781	3344
pseurotin A metabolic process	http://purl.obolibrary.org/obo/GO_1900788	41378
pseurotin A catabolic process	http://purl.obolibrary.org/obo/GO_1900789	3073
naphtho-gamma-pyrone metabolic process	http://purl.obolibrary.org/obo/GO_1900785	15034
naphtho-gamma-pyrone biosynthetic process	http://purl.obolibrary.org/obo/GO_1900787	21163
naphtho-gamma-pyrone catabolic process	http://purl.obolibrary.org/obo/GO_1900786	2512
positive regulation of fear response	http://purl.obolibrary.org/obo/GO_1903367	2464
negative regulation of foraging behavior	http://purl.obolibrary.org/obo/GO_1903369	4134
protein localization to basolateral plasma membrane	http://purl.obolibrary.org/obo/GO_1903361	21213
