label	entity_id	ssid
Abnormal earlobe morphology	http://purl.obolibrary.org/obo/HP_0000363	[6, 5, 1, 4, 1]
Hearing abnormality	http://purl.obolibrary.org/obo/HP_0000364	[6, 1, 4, 1, 0]
Hearing impairment	http://purl.obolibrary.org/obo/HP_0000365	[7, 6, 6, 3, 0]
Abnormality of the nose	http://purl.obolibrary.org/obo/HP_0000366	[6, 5, 3, 4, 0, 0]
obsolete Low-set, posteriorly rotated ears	http://purl.obolibrary.org/obo/HP_0000368	[4, 0, 1, 0, 1]
Low-set ears	http://purl.obolibrary.org/obo/HP_0000369	[7, 0, 6, 1, 0]
Abnormality of the middle ear	http://purl.obolibrary.org/obo/HP_0000370	[6, 5, 4, 5, 0]
Acute otitis media	http://purl.obolibrary.org/obo/HP_0000371	[5, 3, 1, 3, 8]
Abnormal auditory canal morphology	http://purl.obolibrary.org/obo/HP_0000372	[6, 5, 4, 1, 0]
Abnormal cochlea morphology	http://purl.obolibrary.org/obo/HP_0000375	[6, 1, 1, 7, 0]
Incomplete partition of the cochlea type II	http://purl.obolibrary.org/obo/HP_0000376	[4, 0, 1, 2, 0]
Abnormal pinna morphology	http://purl.obolibrary.org/obo/HP_0000377	[6, 5, 4, 0, 2]
Cupped ear	http://purl.obolibrary.org/obo/HP_0000378	[4, 0, 1, 1, 0]
Stapes ankylosis	http://purl.obolibrary.org/obo/HP_0000381	[4, 0, 1, 5, 0]
Abnormal periauricular region morphology	http://purl.obolibrary.org/obo/HP_0000383	[6, 5, 4, 8]
Preauricular skin tag	http://purl.obolibrary.org/obo/HP_0000384	[4, 4, 6, 3, 0]
Small earlobe	http://purl.obolibrary.org/obo/HP_0000385	[7, 0, 6, 1, 1]
Absent earlobe	http://purl.obolibrary.org/obo/HP_0000387	[7, 7, 7, 8, 0]
Otitis media	http://purl.obolibrary.org/obo/HP_0000388	[2, 6, 4, 5, 0]
Chronic otitis media	http://purl.obolibrary.org/obo/HP_0000389	[5, 3, 5, 0, 0]
Thickened helices	http://purl.obolibrary.org/obo/HP_0000391	[4, 0, 8, 1, 0]
Lop ear	http://purl.obolibrary.org/obo/HP_0000394	[4, 0, 1, 1, 1]
Prominent antihelix	http://purl.obolibrary.org/obo/HP_0000395	[4, 4, 0, 2, 0]
Overfolded helix	http://purl.obolibrary.org/obo/HP_0000396	[4, 0, 8, 1, 1]
Prelingual sensorineural hearing impairment	http://purl.obolibrary.org/obo/HP_0000399	[5, 3, 6, 2, 3, 0]
Macrotia	http://purl.obolibrary.org/obo/HP_0000400	[4, 2, 2, 3]
Stenosis of the external auditory canal	http://purl.obolibrary.org/obo/HP_0000402	[3, 6, 9, 2]
Recurrent otitis media	http://purl.obolibrary.org/obo/HP_0000403	[5, 3, 5, 1, 1, 0]
Conductive hearing impairment	http://purl.obolibrary.org/obo/HP_0000405	[5, 3, 6, 4, 0]
Sensorineural hearing impairment	http://purl.obolibrary.org/obo/HP_0000407	[7, 6, 6, 3, 2]
Progressive sensorineural hearing impairment	http://purl.obolibrary.org/obo/HP_0000408	[5, 3, 6, 2, 0, 0]
Mixed hearing impairment	http://purl.obolibrary.org/obo/HP_0000410	[5, 3, 6, 2, 8, 0]
Protruding ear	http://purl.obolibrary.org/obo/HP_0000411	[4, 0, 1, 1, 2]
Atresia of the external auditory canal	http://purl.obolibrary.org/obo/HP_0000413	[4, 0, 6, 3, 0]
Bulbous nose	http://purl.obolibrary.org/obo/HP_0000414	[4, 9, 6, 7]
Abnormal choanae morphology	http://purl.obolibrary.org/obo/HP_0000415	[6, 5, 3, 6, 0]
Slender nose	http://purl.obolibrary.org/obo/HP_0000417	[4, 9, 6, 9, 0]
Narrow nasal ridge	http://purl.obolibrary.org/obo/HP_0000418	[7, 0, 8, 4, 0]
Abnormal nasal septum morphology	http://purl.obolibrary.org/obo/HP_0000419	[6, 1, 1, 7, 1]
Short nasal septum	http://purl.obolibrary.org/obo/HP_0000420	[7, 0, 8, 9, 0]
Epistaxis	http://purl.obolibrary.org/obo/HP_0000421	[4, 9, 2, 4, 0]
Abnormal nasal bridge morphology	http://purl.obolibrary.org/obo/HP_0000422	[6, 5, 3, 1, 0]
Prominent nasal bridge	http://purl.obolibrary.org/obo/HP_0000426	[4, 9, 6, 1, 0]
Abnormal morphology of the nasal alae	http://purl.obolibrary.org/obo/HP_0000429	[6, 5, 3, 4, 6]
Underdeveloped nasal alae	http://purl.obolibrary.org/obo/HP_0000430	[7, 0, 8, 6, 0]
Wide nasal bridge	http://purl.obolibrary.org/obo/HP_0000431	[4, 9, 6, 1, 1]
Abnormal nasal mucosa morphology	http://purl.obolibrary.org/obo/HP_0000433	[6, 5, 3, 4, 4]
Nasal mucosa telangiectasia	http://purl.obolibrary.org/obo/HP_0000434	[4, 9, 2, 9]
Abnormal nasal tip morphology	http://purl.obolibrary.org/obo/HP_0000436	[6, 5, 3, 4, 2]
Depressed nasal tip	http://purl.obolibrary.org/obo/HP_0000437	[4, 9, 5, 0, 0]
Convex nasal ridge	http://purl.obolibrary.org/obo/HP_0000444	[4, 9, 5, 8, 0]
Wide nose	http://purl.obolibrary.org/obo/HP_0000445	[4, 9, 6, 3, 0]
Narrow nasal bridge	http://purl.obolibrary.org/obo/HP_0000446	[7, 0, 8, 0, 0]
Pear-shaped nose	http://purl.obolibrary.org/obo/HP_0000447	[4, 9, 6, 0]
Prominent nose	http://purl.obolibrary.org/obo/HP_0000448	[4, 9, 6, 2, 0]
Triangular nasal tip	http://purl.obolibrary.org/obo/HP_0000451	[4, 9, 5, 5, 0]
Choanal stenosis	http://purl.obolibrary.org/obo/HP_0000452	[4, 9, 4, 0]
Choanal atresia	http://purl.obolibrary.org/obo/HP_0000453	[4, 9, 4, 1]
Flared nostrils	http://purl.obolibrary.org/obo/HP_0000454	[4, 9, 1, 0]
Broad nasal tip	http://purl.obolibrary.org/obo/HP_0000455	[4, 9, 6, 3, 1]
Bifid nasal tip	http://purl.obolibrary.org/obo/HP_0000456	[4, 9, 5, 9]
Depressed nasal ridge	http://purl.obolibrary.org/obo/HP_0000457	[7, 0, 8, 0, 1]
Anosmia	http://purl.obolibrary.org/obo/HP_0000458	[7, 3, 5, 1, 0]
Narrow nose	http://purl.obolibrary.org/obo/HP_0000460	[7, 0, 8, 4, 1]
Anteverted nares	http://purl.obolibrary.org/obo/HP_0000463	[4, 9, 1, 7]
Abnormality of the neck	http://purl.obolibrary.org/obo/HP_0000464	[6, 5, 9, 4, 0]
Webbed neck	http://purl.obolibrary.org/obo/HP_0000465	[4, 3, 8, 7]
Limited neck range of motion	http://purl.obolibrary.org/obo/HP_0000466	[7, 8, 5, 8, 0, 0]
Neck muscle weakness	http://purl.obolibrary.org/obo/HP_0000467	[0, 5, 0, 0]
Increased adipose tissue around the neck	http://purl.obolibrary.org/obo/HP_0000468	[4, 8, 3, 5, 0]
Short neck	http://purl.obolibrary.org/obo/HP_0000470	[7, 0, 1, 3, 0]
Gastrointestinal angiodysplasia	http://purl.obolibrary.org/obo/HP_0000471	[5, 2, 5, 9]
Long neck	http://purl.obolibrary.org/obo/HP_0000472	[3, 6, 7, 6, 0]
Torticollis	http://purl.obolibrary.org/obo/HP_0000473	[0, 6, 9, 0, 0]
Thickened nuchal skin fold	http://purl.obolibrary.org/obo/HP_0000474	[4, 0, 3, 3, 0]
Broad neck	http://purl.obolibrary.org/obo/HP_0000475	[4, 2, 2, 7]
Cystic hygroma	http://purl.obolibrary.org/obo/HP_0000476	[4, 8, 6, 1, 0]
Abnormality of the eye	http://purl.obolibrary.org/obo/HP_0000478	[6, 1, 2, 0, 1]
Abnormal retinal morphology	http://purl.obolibrary.org/obo/HP_0000479	[6, 0, 8, 5, 0]
Retinal coloboma	http://purl.obolibrary.org/obo/HP_0000480	[5, 0, 2, 3, 0]
Abnormal cornea morphology	http://purl.obolibrary.org/obo/HP_0000481	[6, 0, 5, 8, 0]
Microcornea	http://purl.obolibrary.org/obo/HP_0000482	[7, 6, 1, 0, 0]
Astigmatism	http://purl.obolibrary.org/obo/HP_0000483	[0, 8, 0, 9]
Hyperopic astigmatism	http://purl.obolibrary.org/obo/HP_0000484	[2, 6, 1, 8, 1]
Megalocornea	http://purl.obolibrary.org/obo/HP_0000485	[2, 5, 7, 7]
Strabismus	http://purl.obolibrary.org/obo/HP_0000486	[0, 8, 5, 9, 0]
obsolete Congenital strabismus	http://purl.obolibrary.org/obo/HP_0000487	[0, 8, 5, 9, 1]
Retinopathy	http://purl.obolibrary.org/obo/HP_0000488	[5, 0, 2, 7, 0]
obsolete Abnormality of globe location or size	http://purl.obolibrary.org/obo/HP_0000489	[6, 1, 2, 2, 0]
Deeply set eye	http://purl.obolibrary.org/obo/HP_0000490	[0, 8, 6, 3, 0]
Keratitis	http://purl.obolibrary.org/obo/HP_0000491	[5, 9, 5, 2, 0]
Abnormal eyelid morphology	http://purl.obolibrary.org/obo/HP_0000492	[6, 5, 8, 0, 0]
Abnormal foveal morphology	http://purl.obolibrary.org/obo/HP_0000493	[6, 0, 8, 2, 0]
Downslanted palpebral fissures	http://purl.obolibrary.org/obo/HP_0000494	[0, 8, 6, 2, 0]
Recurrent corneal erosions	http://purl.obolibrary.org/obo/HP_0000495	[5, 9, 5, 7, 0]
Abnormality of eye movement	http://purl.obolibrary.org/obo/HP_0000496	[6, 1, 2, 4]
Globe retraction and deviation on abduction	http://purl.obolibrary.org/obo/HP_0000497	[0, 7, 4, 3]
Blepharitis	http://purl.obolibrary.org/obo/HP_0000498	[0, 8, 1, 0, 0]
Abnormal eyelash morphology	http://purl.obolibrary.org/obo/HP_0000499	[6, 5, 8, 0, 1]
Glaucoma	http://purl.obolibrary.org/obo/HP_0000501	[0, 8, 2, 5, 0]
Abnormal conjunctiva morphology	http://purl.obolibrary.org/obo/HP_0000502	[6, 0, 5, 7, 0]
Tortuosity of conjunctival vessels	http://purl.obolibrary.org/obo/HP_0000503	[0, 4, 6, 2]
Abnormality of vision	http://purl.obolibrary.org/obo/HP_0000504	[6, 1, 2, 6]
Visual impairment	http://purl.obolibrary.org/obo/HP_0000505	[7, 6, 6, 4, 0]
Telecanthus	http://purl.obolibrary.org/obo/HP_0000506	[4, 0, 7, 1, 1]
Ptosis	http://purl.obolibrary.org/obo/HP_0000508	[0, 8, 4, 0]
Conjunctivitis	http://purl.obolibrary.org/obo/HP_0000509	[0, 9, 7, 5, 0]
Rod-cone dystrophy	http://purl.obolibrary.org/obo/HP_0000510	[5, 0, 2, 1, 0, 0]
Vertical supranuclear gaze palsy	http://purl.obolibrary.org/obo/HP_0000511	[0, 7, 9, 0]
Abnormal electroretinogram	http://purl.obolibrary.org/obo/HP_0000512	[6, 9, 2, 0]
Slow saccadic eye movements	http://purl.obolibrary.org/obo/HP_0000514	[0, 2, 7, 0]
Abnormal lens morphology	http://purl.obolibrary.org/obo/HP_0000517	[6, 5, 8, 6, 0]
Cataract	http://purl.obolibrary.org/obo/HP_0000518	[5, 7, 2, 6, 0]
Developmental cataract	http://purl.obolibrary.org/obo/HP_0000519	[5, 7, 2, 6, 1]
Proptosis	http://purl.obolibrary.org/obo/HP_0000520	[0, 8, 4, 5]
Alacrima	http://purl.obolibrary.org/obo/HP_0000522	[4, 0, 7, 1, 5]
Subcapsular cataract	http://purl.obolibrary.org/obo/HP_0000523	[5, 7, 2, 0, 0]
Conjunctival telangiectasia	http://purl.obolibrary.org/obo/HP_0000524	[4, 0, 2, 2, 0]
Abnormality iris morphology	http://purl.obolibrary.org/obo/HP_0000525	[6, 0, 5, 2, 0]
Aniridia	http://purl.obolibrary.org/obo/HP_0000526	[7, 3, 8, 6, 0]
Long eyelashes	http://purl.obolibrary.org/obo/HP_0000527	[4, 4, 9, 0, 0]
Anophthalmia	http://purl.obolibrary.org/obo/HP_0000528	[4, 0, 2, 7, 0]
Progressive visual loss	http://purl.obolibrary.org/obo/HP_0000529	[5, 0, 0, 8, 0]
Corneal crystals	http://purl.obolibrary.org/obo/HP_0000531	[5, 7, 4, 3, 0]
Abnormal chorioretinal morphology	http://purl.obolibrary.org/obo/HP_0000532	[6, 0, 8, 3, 0]
Chorioretinal atrophy	http://purl.obolibrary.org/obo/HP_0000533	[7, 9, 4, 3, 0]
Abnormal eyebrow morphology	http://purl.obolibrary.org/obo/HP_0000534	[6, 5, 6, 9, 0]
obsolete Sparse and thin eyebrow	http://purl.obolibrary.org/obo/HP_0000535	[7, 0, 2, 2, 0]
Epicanthus inversus	http://purl.obolibrary.org/obo/HP_0000537	[4, 4, 6, 6, 1]
Pseudopapilledema	http://purl.obolibrary.org/obo/HP_0000538	[5, 6, 0, 7, 7, 0]
Abnormality of refraction	http://purl.obolibrary.org/obo/HP_0000539	[6, 8, 9, 0]
Hypermetropia	http://purl.obolibrary.org/obo/HP_0000540	[0, 8, 0, 8]
Retinal detachment	http://purl.obolibrary.org/obo/HP_0000541	[5, 0, 1, 7, 0]
Impaired ocular adduction	http://purl.obolibrary.org/obo/HP_0000542	[0, 8, 2, 6, 0]
Optic disc pallor	http://purl.obolibrary.org/obo/HP_0000543	[7, 9, 4, 4, 0]
External ophthalmoplegia	http://purl.obolibrary.org/obo/HP_0000544	[0, 8, 7, 2, 0]
Myopia	http://purl.obolibrary.org/obo/HP_0000545	[0, 8, 0, 1, 0]
Retinal degeneration	http://purl.obolibrary.org/obo/HP_0000546	[5, 0, 2, 4, 0]
obsolete Tapetoretinal degeneration	http://purl.obolibrary.org/obo/HP_0000547	[5, 0, 2, 6, 0]
Cone/cone-rod dystrophy	http://purl.obolibrary.org/obo/HP_0000548	[5, 0, 2, 1, 9]
Abnormal conjugate eye movement	http://purl.obolibrary.org/obo/HP_0000549	[0, 8, 2, 0, 0]
Undetectable electroretinogram	http://purl.obolibrary.org/obo/HP_0000550	[7, 8, 8, 2, 0]
Color vision defect	http://purl.obolibrary.org/obo/HP_0000551	[7, 9, 2, 0]
Tritanomaly	http://purl.obolibrary.org/obo/HP_0000552	[4, 2, 3, 2, 0]
Abnormal uvea morphology	http://purl.obolibrary.org/obo/HP_0000553	[6, 0, 5, 1, 0]
Uveitis	http://purl.obolibrary.org/obo/HP_0000554	[5, 9, 0, 3, 0]
Leukocoria	http://purl.obolibrary.org/obo/HP_0000555	[7, 2, 3, 4]
Retinal dystrophy	http://purl.obolibrary.org/obo/HP_0000556	[5, 0, 2, 9, 0]
Buphthalmos	http://purl.obolibrary.org/obo/HP_0000557	[4, 0, 7, 1, 8]
Rieger anomaly	http://purl.obolibrary.org/obo/HP_0000558	[5, 3, 9, 2, 9]
Corneal scarring	http://purl.obolibrary.org/obo/HP_0000559	[5, 7, 4, 8, 0]
Absent eyelashes	http://purl.obolibrary.org/obo/HP_0000561	[7, 7, 3, 5, 0]
Keratoconus	http://purl.obolibrary.org/obo/HP_0000563	[5, 7, 4, 5, 0]
Lacrimal duct atresia	http://purl.obolibrary.org/obo/HP_0000564	[7, 7, 3, 2, 0]
Esotropia	http://purl.obolibrary.org/obo/HP_0000565	[0, 8, 9, 2, 0]
Chorioretinal coloboma	http://purl.obolibrary.org/obo/HP_0000567	[5, 0, 3, 7, 0]
Microphthalmia	http://purl.obolibrary.org/obo/HP_0000568	[4, 1, 2, 0]
Abnormal saccadic eye movements	http://purl.obolibrary.org/obo/HP_0000570	[0, 2, 7, 1]
Hypometric saccades	http://purl.obolibrary.org/obo/HP_0000571	[0, 8, 3, 0]
Visual loss	http://purl.obolibrary.org/obo/HP_0000572	[7, 9, 2, 2]
Retinal hemorrhage	http://purl.obolibrary.org/obo/HP_0000573	[5, 0, 1, 8, 0]
Thick eyebrow	http://purl.obolibrary.org/obo/HP_0000574	[4, 4, 2, 1, 0]
Scotoma	http://purl.obolibrary.org/obo/HP_0000575	[5, 0, 0, 6, 0]
Centrocecal scotoma	http://purl.obolibrary.org/obo/HP_0000576	[5, 0, 0, 6, 1]
Exotropia	http://purl.obolibrary.org/obo/HP_0000577	[0, 8, 5, 3, 0]
Nasolacrimal duct obstruction	http://purl.obolibrary.org/obo/HP_0000579	[4, 9, 3, 0]
Pigmentary retinopathy	http://purl.obolibrary.org/obo/HP_0000580	[5, 0, 2, 8, 0]
Blepharophimosis	http://purl.obolibrary.org/obo/HP_0000581	[0, 8, 1, 0, 1]
Upslanted palpebral fissure	http://purl.obolibrary.org/obo/HP_0000582	[0, 8, 6, 2, 1]
Punctate corneal epithelial erosions	http://purl.obolibrary.org/obo/HP_0000584	[5, 9, 5, 7, 1]
Band keratopathy	http://purl.obolibrary.org/obo/HP_0000585	[5, 9, 3, 4, 0]
Shallow orbits	http://purl.obolibrary.org/obo/HP_0000586	[4, 4, 4, 5, 1]
Abnormal optic nerve morphology	http://purl.obolibrary.org/obo/HP_0000587	[6, 5, 5, 1, 0]
Optic disc coloboma	http://purl.obolibrary.org/obo/HP_0000588	[4, 0, 2, 6, 0]
Coloboma	http://purl.obolibrary.org/obo/HP_0000589	[4, 0, 2, 6, 1]
Progressive external ophthalmoplegia	http://purl.obolibrary.org/obo/HP_0000590	[0, 8, 7, 0, 0]
Abnormal sclera morphology	http://purl.obolibrary.org/obo/HP_0000591	[6, 6, 1, 1, 0]
Blue sclerae	http://purl.obolibrary.org/obo/HP_0000592	[5, 0, 4, 9, 0]
Abnormal anterior chamber morphology	http://purl.obolibrary.org/obo/HP_0000593	[6, 0, 5, 1, 1]
Shallow anterior chamber	http://purl.obolibrary.org/obo/HP_0000594	[7, 2, 3, 6, 0]
Ophthalmoparesis	http://purl.obolibrary.org/obo/HP_0000597	[0, 8, 7, 6, 0]
Abnormality of the ear	http://purl.obolibrary.org/obo/HP_0000598	[6, 5, 4, 0, 3]
Abnormality of the frontal hairline	http://purl.obolibrary.org/obo/HP_0000599	[6, 5, 1, 1, 0]
Abnormality of the pharynx	http://purl.obolibrary.org/obo/HP_0000600	[6, 5, 7, 0, 0]
Hypotelorism	http://purl.obolibrary.org/obo/HP_0000601	[0, 8, 6, 5, 0]
Ophthalmoplegia	http://purl.obolibrary.org/obo/HP_0000602	[0, 8, 7, 2, 1]
Central scotoma	http://purl.obolibrary.org/obo/HP_0000603	[5, 0, 0, 6, 2]
Supranuclear gaze palsy	http://purl.obolibrary.org/obo/HP_0000605	[0, 7, 9, 1]
Abnormality of the periorbital region	http://purl.obolibrary.org/obo/HP_0000606	[6, 5, 6, 4, 0]
Periorbital wrinkles	http://purl.obolibrary.org/obo/HP_0000607	[4, 4, 2, 6]
Macular degeneration	http://purl.obolibrary.org/obo/HP_0000608	[5, 0, 3, 6, 0]
Optic nerve hypoplasia	http://purl.obolibrary.org/obo/HP_0000609	[7, 9, 6, 5, 0]
Abnormal choroid morphology	http://purl.obolibrary.org/obo/HP_0000610	[6, 0, 8, 3, 1]
obsolete Choroid coloboma	http://purl.obolibrary.org/obo/HP_0000611	[5, 0, 3, 7, 1]
Iris coloboma	http://purl.obolibrary.org/obo/HP_0000612	[4, 0, 2, 4, 0]
Photophobia	http://purl.obolibrary.org/obo/HP_0000613	[5, 3, 1, 5, 7]
Abnormal nasolacrimal system morphology	http://purl.obolibrary.org/obo/HP_0000614	[6, 5, 8, 5, 0]
Abnormal pupil morphology	http://purl.obolibrary.org/obo/HP_0000615	[6, 0, 5, 3, 0]
Miosis	http://purl.obolibrary.org/obo/HP_0000616	[0, 9, 8, 0]
Abnormality of ocular smooth pursuit	http://purl.obolibrary.org/obo/HP_0000617	[6, 9, 6, 0]
Blindness	http://purl.obolibrary.org/obo/HP_0000618	[7, 8, 5, 2, 0]
Impaired convergence	http://purl.obolibrary.org/obo/HP_0000619	[0, 8, 2, 0, 1]
Dacryocystitis	http://purl.obolibrary.org/obo/HP_0000620	[4, 0, 9, 9, 0]
Entropion	http://purl.obolibrary.org/obo/HP_0000621	[4, 0, 7, 0, 0]
Blurred vision	http://purl.obolibrary.org/obo/HP_0000622	[5, 0, 0, 8, 1]
Supranuclear ophthalmoplegia	http://purl.obolibrary.org/obo/HP_0000623	[0, 5, 5, 0, 0]
Eyelid coloboma	http://purl.obolibrary.org/obo/HP_0000625	[4, 4, 8, 3, 0]
Posterior embryotoxon	http://purl.obolibrary.org/obo/HP_0000627	[4, 8, 1, 6, 0]
Periorbital fullness	http://purl.obolibrary.org/obo/HP_0000629	[0, 8, 1, 2, 0]
Abnormal retinal artery morphology	http://purl.obolibrary.org/obo/HP_0000630	[6, 0, 8, 1, 0]
Retinal arterial tortuosity	http://purl.obolibrary.org/obo/HP_0000631	[5, 0, 9, 1, 0]
Lacrimation abnormality	http://purl.obolibrary.org/obo/HP_0000632	[6, 5, 8, 0, 2]
Decreased lacrimation	http://purl.obolibrary.org/obo/HP_0000633	[7, 2, 3, 2, 0]
Impaired ocular abduction	http://purl.obolibrary.org/obo/HP_0000634	[0, 8, 2, 6, 1]
Blue irides	http://purl.obolibrary.org/obo/HP_0000635	[5, 0, 4, 9, 1]
Upper eyelid coloboma	http://purl.obolibrary.org/obo/HP_0000636	[4, 4, 8, 3, 1]
Long palpebral fissure	http://purl.obolibrary.org/obo/HP_0000637	[4, 4, 9, 4]
Nystagmus	http://purl.obolibrary.org/obo/HP_0000639	[0, 2, 6, 9, 0]
Gaze-evoked nystagmus	http://purl.obolibrary.org/obo/HP_0000640	[0, 2, 6, 1, 0]
Dysmetric saccades	http://purl.obolibrary.org/obo/HP_0000641	[0, 8, 3, 2]
Red-green dyschromatopsia	http://purl.obolibrary.org/obo/HP_0000642	[5, 0, 0, 2, 0]
Blepharospasm	http://purl.obolibrary.org/obo/HP_0000643	[0, 8, 1, 0, 2]
Amblyopia	http://purl.obolibrary.org/obo/HP_0000646	[0, 8, 2, 4, 0]
Sclerocornea	http://purl.obolibrary.org/obo/HP_0000647	[0, 8, 1, 8, 0]
Optic atrophy	http://purl.obolibrary.org/obo/HP_0000648	[7, 9, 4, 4, 1]
Abnormality of visual evoked potentials	http://purl.obolibrary.org/obo/HP_0000649	[6, 9, 1, 0]
Abnormal amplitude of pattern reversal visual evoked potentials	http://purl.obolibrary.org/obo/HP_0000650	[6, 9, 1, 5, 0]
Diplopia	http://purl.obolibrary.org/obo/HP_0000651	[0, 8, 2, 4, 1]
Lower eyelid coloboma	http://purl.obolibrary.org/obo/HP_0000652	[4, 4, 8, 3, 2]
Sparse eyelashes	http://purl.obolibrary.org/obo/HP_0000653	[7, 2, 7, 3, 0]
Decreased light- and dark-adapted electroretinogram amplitude	http://purl.obolibrary.org/obo/HP_0000654	[7, 8, 8, 2, 1]
obsolete Vitreoretinal degeneration	http://purl.obolibrary.org/obo/HP_0000655	[5, 0, 1, 5, 0]
Ectropion	http://purl.obolibrary.org/obo/HP_0000656	[4, 4, 8, 8, 0]
Oculomotor apraxia	http://purl.obolibrary.org/obo/HP_0000657	[0, 0, 1, 0]
Eyelid apraxia	http://purl.obolibrary.org/obo/HP_0000658	[0, 8, 6, 7, 0]
Peters anomaly	http://purl.obolibrary.org/obo/HP_0000659	[4, 0, 2, 0, 0]
Lipemia retinalis	http://purl.obolibrary.org/obo/HP_0000660	[5, 0, 2, 3, 4]
Palpebral fissure narrowing on adduction	http://purl.obolibrary.org/obo/HP_0000661	[0, 8, 6, 4, 0]
Nyctalopia	http://purl.obolibrary.org/obo/HP_0000662	[7, 9, 2, 4]
Synophrys	http://purl.obolibrary.org/obo/HP_0000664	[4, 0, 7, 1, 2, 0]
Horizontal nystagmus	http://purl.obolibrary.org/obo/HP_0000666	[0, 2, 6, 2, 0]
Phthisis bulbi	http://purl.obolibrary.org/obo/HP_0000667	[5, 6, 0, 8, 7, 0]
Hypodontia	http://purl.obolibrary.org/obo/HP_0000668	[7, 3, 6, 5, 0]
Carious teeth	http://purl.obolibrary.org/obo/HP_0000670	[5, 9, 7, 7, 2]
Anodontia	http://purl.obolibrary.org/obo/HP_0000674	[7, 3, 6, 5, 1]
Macrodontia of permanent maxillary central incisor	http://purl.obolibrary.org/obo/HP_0000675	[3, 6, 1, 5]
Abnormality of the incisor	http://purl.obolibrary.org/obo/HP_0000676	[6, 5, 2, 6, 0]
Oligodontia	http://purl.obolibrary.org/obo/HP_0000677	[7, 6, 5, 7, 0]
Dental crowding	http://purl.obolibrary.org/obo/HP_0000678	[4, 2, 7, 1, 0]
Taurodontia	http://purl.obolibrary.org/obo/HP_0000679	[0, 4, 6, 7, 0]
Delayed eruption of primary teeth	http://purl.obolibrary.org/obo/HP_0000680	[7, 6, 5, 2, 0]
Abnormal dental enamel morphology	http://purl.obolibrary.org/obo/HP_0000682	[6, 5, 0, 6]
Grayish enamel	http://purl.obolibrary.org/obo/HP_0000683	[5, 9, 5, 0, 5]
Delayed eruption of teeth	http://purl.obolibrary.org/obo/HP_0000684	[7, 6, 5, 2, 1]
Hypoplasia of teeth	http://purl.obolibrary.org/obo/HP_0000685	[7, 6, 5, 7, 1]
Widely spaced teeth	http://purl.obolibrary.org/obo/HP_0000687	[4, 2, 7, 1, 1]
Dental malocclusion	http://purl.obolibrary.org/obo/HP_0000689	[6, 5, 2, 2, 0]
Agenesis of maxillary lateral incisor	http://purl.obolibrary.org/obo/HP_0000690	[7, 3, 2, 3, 0]
Microdontia	http://purl.obolibrary.org/obo/HP_0000691	[7, 6, 5, 5, 0]
Tooth malposition	http://purl.obolibrary.org/obo/HP_0000692	[6, 1, 7, 9]
Odontodysplasia	http://purl.obolibrary.org/obo/HP_0000694	[7, 6, 5, 0, 0]
Natal tooth	http://purl.obolibrary.org/obo/HP_0000695	[5, 3, 2, 6, 0, 0]
Delayed eruption of permanent teeth	http://purl.obolibrary.org/obo/HP_0000696	[7, 6, 5, 2, 2]
Conical tooth	http://purl.obolibrary.org/obo/HP_0000698	[4, 2, 9, 1, 0]
Diastema	http://purl.obolibrary.org/obo/HP_0000699	[4, 2, 7, 1, 2]
Periapical bone loss	http://purl.obolibrary.org/obo/HP_0000700	[7, 9, 5, 2, 0]
Dentinogenesis imperfecta	http://purl.obolibrary.org/obo/HP_0000703	[7, 6, 5, 0, 1]
Periodontitis	http://purl.obolibrary.org/obo/HP_0000704	[5, 9, 0, 4, 2]
Amelogenesis imperfecta	http://purl.obolibrary.org/obo/HP_0000705	[7, 7, 2, 0, 0]
Eruption failure	http://purl.obolibrary.org/obo/HP_0000706	[7, 8, 5, 4, 0]
Abnormality of the nervous system	http://purl.obolibrary.org/obo/HP_0000707	[6, 8, 2, 1, 0]
Atypical behavior	http://purl.obolibrary.org/obo/HP_0000708	[6, 1, 4, 2, 0]
Psychosis	http://purl.obolibrary.org/obo/HP_0000709	[5, 3, 8, 8, 0, 0]
Hyperorality	http://purl.obolibrary.org/obo/HP_0000710	[2, 6, 1, 2, 1]
Restlessness	http://purl.obolibrary.org/obo/HP_0000711	[7, 8, 5, 2, 7]
Emotional lability	http://purl.obolibrary.org/obo/HP_0000712	[7, 8, 5, 1, 5, 0]
Agitation	http://purl.obolibrary.org/obo/HP_0000713	[0, 9, 2, 0]
Depression	http://purl.obolibrary.org/obo/HP_0000716	[7, 8, 5, 1, 1, 0]
Autism	http://purl.obolibrary.org/obo/HP_0000717	[7, 8, 7, 9, 0]
Aggressive behavior	http://purl.obolibrary.org/obo/HP_0000718	[5, 3, 8, 5, 0]
Inappropriate behavior	http://purl.obolibrary.org/obo/HP_0000719	[7, 8, 7, 0, 0]
obsolete Mood swings	http://purl.obolibrary.org/obo/HP_0000720	[0, 0, 1, 4]
Lack of spontaneous play	http://purl.obolibrary.org/obo/HP_0000721	[7, 8, 7, 5, 0]
